idx,label,action_name,n_frames,n_valid_frames,x_range,y_range,z_range,mean_variance,max_variance,min_variance,temporal_variance,warning
990,30,Half Roll Back,550,550,1.0244700908660889,1.493054986000061,1.7014189958572388,0.17282477021217346,0.26832881569862366,0.08957219123840332,0.034288302063941956,
991,30,Half Roll Back,550,550,1.2030099630355835,1.4839980602264404,1.7206201553344727,0.19161160290241241,0.28239092230796814,0.09250696748495102,0.040674977004528046,
992,30,Half Roll Back,550,550,0.975849986076355,1.441498041152954,1.7362949848175049,0.20981332659721375,0.2764815390110016,0.09429895877838135,0.04362019896507263,
993,31,Kneeling Right-side Torso Twist,550,550,1.1226799488067627,1.367548942565918,1.689841389656067,0.18413524329662323,0.24762585759162903,0.0829310342669487,0.029940001666545868,
994,31,Kneeling Right-side Torso Twist,550,550,0.986050009727478,1.3051609992980957,1.6878116130828857,0.17638245224952698,0.22823002934455872,0.0848977267742157,0.027191422879695892,
995,31,Kneeling Right-side Torso Twist,550,550,0.7998600006103516,1.2745649814605713,1.6907265186309814,0.1704404205083847,0.21645237505435944,0.0846514105796814,0.024302104488015175,
996,32,Left-side Knee Raise And Abdominal Muscles Contract,550,492,1.3461899757385254,0.7603950500488281,2.1997570991516113,0.12885521352291107,0.17289245128631592,0.09116872400045395,0.02256091684103012,
997,32,Left-side Knee Raise And Abdominal Muscles Contract,550,446,1.2924399375915527,0.8179090023040771,2.227154016494751,0.12382012605667114,0.16586004197597504,0.0889059528708458,0.022041553631424904,
998,32,Left-side Knee Raise And Abdominal Muscles Contract,550,442,1.2221100330352783,0.8710479736328125,2.197932243347168,0.12642769515514374,0.16731061041355133,0.08855848759412766,0.022324157878756523,
999,33,Kneeling Right Leg Backward Stretch,550,550,1.1482300758361816,1.5900559425354004,1.7068958282470703,0.22574886679649353,0.25211477279663086,0.09147431701421738,0.03386513516306877,
1000,33,Kneeling Right Leg Backward Stretch,550,550,1.0699599981307983,1.6614880561828613,1.7396914958953857,0.24548809230327606,0.2695271074771881,0.09634995460510254,0.028000498190522194,
1001,33,Kneeling Right Leg Backward Stretch,550,550,1.0582900047302246,1.6256139278411865,1.780592441558838,0.22733865678310394,0.2550678551197052,0.09163697808980942,0.0324992910027504,
1002,34,Kneeling Right Arm Raise,550,550,1.2059199810028076,1.8194539546966553,1.7145631313323975,0.2303985059261322,0.2693706154823303,0.09380923956632614,0.03337767347693443,
1003,34,Kneeling Right Arm Raise,550,550,1.067020058631897,1.7851430177688599,1.7020509243011475,0.20673274993896484,0.24277907609939575,0.08160232752561569,0.036522652953863144,
1004,34,Kneeling Right Arm Raise,550,550,1.1341099739074707,1.7940819263458252,1.705490231513977,0.22339193522930145,0.26543042063713074,0.09120238572359085,0.03665303438901901,
1005,35,Shoulder Bridge,550,550,1.1479400396347046,1.9384880065917969,1.7140858173370361,0.22849740087985992,0.340916246175766,0.09071707725524902,0.06804027408361435,
1006,35,Shoulder Bridge,550,550,1.3272900581359863,1.8585989475250244,1.7117751836776733,0.20633414387702942,0.30666401982307434,0.09200865030288696,0.07866497337818146,
1007,35,Shoulder Bridge,550,550,1.0692200660705566,1.9387999773025513,1.7084035873413086,0.20262499153614044,0.3257181942462921,0.0950080081820488,0.07133322209119797,
1008,36,Prone Press-ups,550,550,1.1047199964523315,2.146570920944214,1.7653865814208984,0.29933962225914,0.4509052038192749,0.08014959841966629,0.05434226244688034,
1009,36,Prone Press-ups,550,550,1.0824599266052246,2.2127509117126465,1.7318394184112549,0.30242177844047546,0.4474080801010132,0.08680345863103867,0.07377035170793533,
1010,36,Prone Press-ups,550,550,0.9949100017547607,2.222491979598999,1.7176470756530762,0.2904689311981201,0.4228608310222626,0.08500420302152634,0.08606699109077454,
1011,37,Bent-over Torso Rotation,550,550,1.253999948501587,0.809643030166626,1.6460678577423096,0.08433115482330322,0.11965334415435791,0.0791701227426529,0.006347571033984423,
1012,37,Bent-over Torso Rotation,550,550,1.1054799556732178,0.7783780097961426,1.6571128368377686,0.08350875973701477,0.1094081774353981,0.07599176466464996,0.005157734267413616,
1013,37,Bent-over Torso Rotation,550,550,1.014009952545166,0.8004759550094604,1.657881736755371,0.08781970292329788,0.10664311796426773,0.08172837644815445,0.005289334803819656,
1014,38,Lying Arm Pull,550,550,1.4608700275421143,2.3073039054870605,1.7114033699035645,0.22645913064479828,0.2780906558036804,0.09542632102966309,0.08602914959192276,
1015,38,Lying Arm Pull,550,550,1.1604900360107422,2.3933520317077637,1.6992616653442383,0.2408658117055893,0.30025723576545715,0.09390170872211456,0.0803084746003151,
1016,38,Lying Arm Pull,550,550,1.1092500686645508,2.412184953689575,1.7153706550598145,0.24119152128696442,0.3106423616409302,0.0943288654088974,0.08369837701320648,
1017,39,Prone Press Up With Torso Rotation,550,550,1.160730004310608,1.8926889896392822,1.7908077239990234,0.4098532795906067,0.5468299388885498,0.09036576002836227,0.07904630154371262,
1018,39,Prone Press Up With Torso Rotation,550,550,1.2196099758148193,1.909350037574768,1.7515349388122559,0.3423519730567932,0.4337301254272461,0.08977167308330536,0.055460866540670395,
1019,39,Prone Press Up With Torso Rotation,550,550,1.0338399410247803,1.892084002494812,1.7564668655395508,0.3918967545032501,0.49480387568473816,0.09327661246061325,0.053517915308475494,
1020,40,Breaststroke Push-ups,550,550,1.2335799932479858,2.341223955154419,1.7075059413909912,0.5065997242927551,0.7080622911453247,0.10356176644563675,0.08063111454248428,
1021,40,Breaststroke Push-ups,550,550,1.0890599489212036,2.348559856414795,1.7689313888549805,0.46876320242881775,0.6398186087608337,0.09552910923957825,0.07006912678480148,
1022,40,Breaststroke Push-ups,550,550,1.1926898956298828,2.34130597114563,1.790583848953247,0.4564095735549927,0.6403591632843018,0.0969507098197937,0.07961910218000412,
1023,41,Sit-ups,550,550,1.094920039176941,2.4078798294067383,1.7721977233886719,0.19885221123695374,0.28537899255752563,0.09072315692901611,0.08326281607151031,
1024,41,Sit-ups,550,550,1.1111299991607666,2.401639938354492,1.796305775642395,0.23899483680725098,0.37743163108825684,0.09502501040697098,0.09287760406732559,
1025,41,Sit-ups,550,550,1.1142499446868896,2.3741190433502197,1.8175990581512451,0.21199338138103485,0.31618353724479675,0.08939539641141891,0.08913978189229965,
1026,42,Side-lying Left Leg Forward Raise,550,550,1.2673699855804443,2.0002260208129883,1.751288890838623,0.2516282796859741,0.32881736755371094,0.1031288355588913,0.07819285988807678,
1027,42,Side-lying Left Leg Forward Raise,550,550,1.1466400623321533,1.9641669988632202,1.7800121307373047,0.2789348363876343,0.35121774673461914,0.10251551866531372,0.05736242234706879,
1028,42,Side-lying Left Leg Forward Raise,550,550,1.1097099781036377,1.9967548847198486,1.801936149597168,0.2597721219062805,0.3285641074180603,0.0981401577591896,0.05770745500922203,
1029,43,Right Leg Reverse Lunge,550,550,1.1810600757598877,1.25239098072052,1.7574174404144287,0.0901578813791275,0.11314558982849121,0.07752610743045807,0.018319331109523773,
1030,43,Right Leg Reverse Lunge,550,550,1.0689300298690796,1.1359750032424927,1.8117961883544922,0.08949311077594757,0.10833948850631714,0.07754683494567871,0.019994718953967094,
1031,43,Right Leg Reverse Lunge,550,550,1.1899099349975586,1.2235230207443237,1.7610039710998535,0.08827496320009232,0.11572401970624924,0.07529737800359726,0.019710924476385117,
1032,44,Kneeling Left Knee Lift,550,550,1.29135000705719,1.667199969291687,1.6856344938278198,0.2854687571525574,0.31700167059898376,0.09440899640321732,0.03528624400496483,
1033,44,Kneeling Left Knee Lift,550,550,1.123579978942871,1.4343780279159546,1.7003326416015625,0.24727459251880646,0.27730172872543335,0.09255959093570709,0.032626114785671234,
1034,44,Kneeling Left Knee Lift,550,550,1.0783400535583496,1.414396047592163,1.6818289756774902,0.2567085325717926,0.2953190803527832,0.08972254395484924,0.03706693276762962,
1035,45,Alternate Reverse Lunge,550,550,1.1804699897766113,1.2071750164031982,1.7516796588897705,0.09128093719482422,0.11592323333024979,0.07518977671861649,0.021826045587658882,
1036,45,Alternate Reverse Lunge,550,550,1.0734299421310425,1.199199914932251,1.744394063949585,0.09310327470302582,0.1094842255115509,0.0804431363940239,0.021940981969237328,
1037,45,Alternate Reverse Lunge,550,550,1.2110600471496582,1.1712939739227295,1.735198736190796,0.08795014768838882,0.12034313380718231,0.08104328066110611,0.021195800974965096,
1038,46,Side-lying Right Leg Backward Kick,550,550,1.4582300186157227,2.014068126678467,1.801166296005249,0.2052786499261856,0.24595627188682556,0.09450778365135193,0.056758567690849304,
1039,46,Side-lying Right Leg Backward Kick,550,550,1.277169942855835,2.057094097137451,1.7937817573547363,0.20801302790641785,0.2969193458557129,0.10200493782758713,0.07236889749765396,
1040,46,Side-lying Right Leg Backward Kick,550,550,1.3283100128173828,1.8788490295410156,1.8260730504989624,0.18609213829040527,0.26687556505203247,0.09479955583810806,0.07241950184106827,
1041,47,Left Leg Lunge With Knee Lift,550,550,1.2300400733947754,1.4139260053634644,1.7096283435821533,0.08811821788549423,0.11921938508749008,0.0722007304430008,0.01426288764923811,
1042,47,Left Leg Lunge With Knee Lift,550,550,1.2702800035476685,1.3782899379730225,1.7120050191879272,0.09831398725509644,0.11710258573293686,0.08063028752803802,0.014442604035139084,
1043,47,Left Leg Lunge With Knee Lift,550,550,1.3265199661254883,1.418199062347412,1.7266281843185425,0.08884762972593307,0.1254572570323944,0.07136151194572449,0.01601650007069111,
1044,48,Sumo Squat,550,550,1.1625499725341797,0.5547230243682861,1.6977615356445312,0.09926046431064606,0.11559916287660599,0.08373108506202698,0.01628759317100048,
1045,48,Sumo Squat,550,550,1.0727800130844116,0.6017279624938965,1.7089004516601562,0.10566911101341248,0.12008530646562576,0.0924510583281517,0.01544179953634739,
1046,48,Sumo Squat,550,550,1.1119400262832642,0.6431379914283752,1.696612000465393,0.10919025540351868,0.12145742774009705,0.0945914015173912,0.013945811428129673,
1047,49,Straight Leg Calf Raise,550,495,1.334049940109253,0.4191550016403198,1.7189087867736816,0.09589928388595581,0.11980336159467697,0.08771399408578873,0.004304166417568922,
1048,49,Straight Leg Calf Raise,550,413,1.282789945602417,0.46640902757644653,1.7187023162841797,0.09681038558483124,0.11619019508361816,0.08790721744298935,0.004496593959629536,
1049,49,Straight Leg Calf Raise,550,395,1.2830400466918945,0.4029639959335327,1.7256500720977783,0.09647835046052933,0.1149042546749115,0.08888141065835953,0.004262626636773348,
1050,50,Squat Jump,550,505,1.4391200542449951,1.4810190200805664,1.8933186531066895,0.11868026107549667,0.14518994092941284,0.09188970923423767,0.03271294757723808,
1051,50,Squat Jump,550,487,1.3878800868988037,1.3745770454406738,1.9113473892211914,0.12167815864086151,0.14691510796546936,0.09326744079589844,0.03254135698080063,
1052,50,Squat Jump,550,478,1.2852399349212646,1.4514809846878052,1.864219307899475,0.12744759023189545,0.16901490092277527,0.09033627808094025,0.0317695252597332,
1053,51,Squat With Alternate Knee Lift,550,550,1.2284799814224243,0.8696049451828003,1.6843256950378418,0.10319624096155167,0.13377195596694946,0.07798855751752853,0.02061847411096096,
1054,51,Squat With Alternate Knee Lift,550,550,1.1541399955749512,0.8412460088729858,1.6854461431503296,0.09591121971607208,0.11891882866621017,0.07882490754127502,0.019140390679240227,
1055,51,Squat With Alternate Knee Lift,550,550,1.119189977645874,0.8380910158157349,1.6899561882019043,0.09902346879243851,0.12871471047401428,0.07278687506914139,0.017995871603488922,
1056,52,Standing Alternate Butt Kick,550,550,1.2080800533294678,0.6785420179367065,1.6604158878326416,0.09427497535943985,0.11367113888263702,0.07032140344381332,0.007379143964499235,
1057,52,Standing Alternate Butt Kick,550,550,1.0782899856567383,0.6787829995155334,1.6478235721588135,0.08871147781610489,0.1086774691939354,0.07123684138059616,0.0065889544785022736,
1058,52,Standing Alternate Butt Kick,550,550,1.1055599451065063,0.7161530256271362,1.6483278274536133,0.08858494460582733,0.10731983184814453,0.07159366458654404,0.006184596102684736,
1059,53,Knee Warm-up,550,550,1.2981799840927124,0.7168650031089783,1.6639859676361084,0.07813776284456253,0.12316334992647171,0.06688418984413147,0.007544529624283314,
1060,53,Knee Warm-up,550,550,1.3210499286651611,0.6858270168304443,1.6943448781967163,0.08164887875318527,0.12503394484519958,0.06646127998828888,0.01046440564095974,
1061,53,Knee Warm-up,550,550,1.300260066986084,0.6553080081939697,1.6960363388061523,0.08737117052078247,0.12317231297492981,0.07050401717424393,0.011261643841862679,
1062,54,Butt Kicks,550,408,1.2678099870681763,0.9971630573272705,1.7605115175247192,0.09775412082672119,0.13169653713703156,0.06456697732210159,0.016486290842294693,
1063,54,Butt Kicks,550,450,1.1669399738311768,1.0968559980392456,1.768356204032898,0.10712558031082153,0.14563260972499847,0.06624937057495117,0.02206660434603691,
1064,54,Butt Kicks,550,492,1.240689992904663,1.3754019737243652,1.7794804573059082,0.1386878490447998,0.23785357177257538,0.06887926906347275,0.03578082472085953,
1065,55,Jump Left and Right,550,492,1.3165199756622314,0.7644799947738647,1.824167251586914,0.11108545958995819,0.14485806226730347,0.08496297150850296,0.014468328095972538,
1066,55,Jump Left and Right,550,522,1.4639099836349487,0.6602140069007874,1.8078386783599854,0.10324499011039734,0.1320207267999649,0.08357588201761246,0.012612440623342991,
1067,55,Jump Left and Right,550,504,1.2631399631500244,0.6628760099411011,1.805087924003601,0.09912339597940445,0.11641815304756165,0.08299370855093002,0.011034677736461163,
1068,56,Jumping Jacks,550,442,1.6910400390625,0.6543359756469727,2.2475032806396484,0.15799778699874878,0.24575437605381012,0.07897303253412247,0.032500188797712326,
1069,56,Jumping Jacks,550,450,1.760890007019043,0.728365957736969,2.2503700256347656,0.14878204464912415,0.24073684215545654,0.08053819090127945,0.029897648841142654,
1070,56,Jumping Jacks,550,461,1.6632599830627441,0.6766639947891235,2.220437526702881,0.1547483205795288,0.24614298343658447,0.0791291892528534,0.029403654858469963,
1071,57,High Knee,550,497,1.1555099487304688,1.1517419815063477,1.7870553731918335,0.10693095624446869,0.13485632836818695,0.08244162052869797,0.024025792255997658,
1072,57,High Knee,550,481,1.3889000415802002,1.2603590488433838,1.7914416790008545,0.10015834122896194,0.14556266367435455,0.07568193972110748,0.02265695296227932,
1073,57,High Knee,550,522,1.3538700342178345,1.1837999820709229,1.7890918254852295,0.09789424389600754,0.12653537094593048,0.08252812176942825,0.014938621781766415,
1074,58,Clap Jacks,550,398,1.8948400020599365,1.2219699621200562,1.831024408340454,0.1459573358297348,0.19126048684120178,0.08348290622234344,0.03161429241299629,
1075,58,Clap Jacks,550,387,1.8148599863052368,1.3447139263153076,1.8313570022583008,0.14888909459114075,0.1913440227508545,0.08511344343423843,0.03355866298079491,
1076,58,Clap Jacks,550,389,1.8601100444793701,1.277198076248169,1.8153691291809082,0.15595096349716187,0.20333394408226013,0.08519639819860458,0.031042085960507393,
1077,59,Run In Place With Arm Swing,550,453,1.3007800579071045,0.8892549872398376,1.7088098526000977,0.0983131155371666,0.11778443306684494,0.08223167061805725,0.008432945236563683,
1078,59,Run In Place With Arm Swing,550,425,1.3301799297332764,0.7471519708633423,1.6891272068023682,0.09727432578802109,0.12037475407123566,0.08547287434339523,0.005890092346817255,
1079,59,Run In Place With Arm Swing,550,411,1.3400399684906006,0.6988160014152527,1.6898419857025146,0.0955640897154808,0.11958834528923035,0.08382672816514969,0.005901436321437359,
1080,0,Svend Press,550,550,1.059340000152588,0.9004219770431519,1.570735216140747,0.10715659707784653,0.1322789490222931,0.06847906112670898,0.02001035213470459,
1081,0,Svend Press,550,550,1.039489984512329,0.9754540324211121,1.5684230327606201,0.10972918570041656,0.13189885020256042,0.06674529612064362,0.013852567411959171,
1082,0,Svend Press,550,550,1.0313100814819336,0.9534050226211548,1.5643365383148193,0.11051382124423981,0.13227500021457672,0.06245315074920654,0.015598760917782784,
1083,1,Kneeling Push-ups,550,550,1.0760300159454346,1.5399709939956665,1.6416409015655518,0.23906421661376953,0.31790104508399963,0.07383381575345993,0.04095713794231415,
1084,1,Kneeling Push-ups,550,550,1.03643000125885,1.531691074371338,1.656623363494873,0.2556123435497284,0.31619858741760254,0.08105692267417908,0.043352529406547546,
1085,1,Kneeling Push-ups,550,550,1.1289899349212646,1.4862539768218994,1.6609928607940674,0.24072715640068054,0.3023502230644226,0.07852921634912491,0.050169892609119415,
1086,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.6089799404144287,1.003978967666626,1.565413236618042,0.14527858793735504,0.17442628741264343,0.10068019479513168,0.019152769818902016,
1087,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.603600025177002,0.8293259739875793,1.5478618144989014,0.1452629268169403,0.16812005639076233,0.08802630007266998,0.019426437094807625,
1088,2,Standing Straight-arm Chest Press With Resistance Band,550,550,1.6058800220489502,0.8136759996414185,1.5576057434082031,0.14521531760692596,0.16952693462371826,0.08903773874044418,0.01967075653374195,
1089,3,Small Dumbbell Floor Flies,550,550,1.5872299671173096,1.673537015914917,1.6425914764404297,0.17588306963443756,0.27724048495292664,0.08040015399456024,0.06717032194137573,
1090,3,Small Dumbbell Floor Flies,550,550,1.9020099639892578,1.808076024055481,1.6513903141021729,0.17675179243087769,0.24204307794570923,0.07851337641477585,0.0681181401014328,
1091,3,Small Dumbbell Floor Flies,550,550,1.6013100147247314,1.868507981300354,1.6531848907470703,0.19859880208969116,0.2593514323234558,0.0819433182477951,0.06635641306638718,
1092,4,Chest Fly,550,550,1.158750057220459,0.9563490152359009,2.0721335411071777,0.1492127776145935,0.16656385362148285,0.08745574206113815,0.03266602382063866,
1093,4,Chest Fly,550,550,1.2026000022888184,0.9399809837341309,2.093641519546509,0.15245850384235382,0.17093470692634583,0.09250029921531677,0.03265956789255142,
1094,4,Chest Fly,550,550,1.1809899806976318,0.8763289451599121,2.088580369949341,0.15282860398292542,0.1677064448595047,0.09500659257173538,0.032540615648031235,
1095,5,Push-ups,550,550,1.048110008239746,1.7110419273376465,1.6370409727096558,0.18774248659610748,0.22605542838573456,0.07772213220596313,0.039937037974596024,
1096,5,Push-ups,550,550,0.9203400015830994,1.7629680633544922,1.635803461074829,0.1748306304216385,0.20693211257457733,0.0745936706662178,0.04104595631361008,
1097,5,Push-ups,550,550,1.0007799863815308,1.6176210641860962,1.6275391578674316,0.17543745040893555,0.21296124160289764,0.08443967252969742,0.04816494137048721,
1098,6,Bent-over W-shape Stretch,550,550,1.3597800731658936,0.7098659873008728,1.5426863431930542,0.08860931545495987,0.12115661799907684,0.0663088709115982,0.010097509250044823,
1099,6,Bent-over W-shape Stretch,550,550,1.433899998664856,0.7028430104255676,1.5506503582000732,0.0921136736869812,0.11618263274431229,0.06886261701583862,0.009659133851528168,
1100,6,Bent-over W-shape Stretch,550,550,1.343940019607544,0.730866014957428,1.5523366928100586,0.09758061915636063,0.12923894822597504,0.0710524395108223,0.01070959959179163,
1101,7,Bent-over Y-shape Stretch,550,550,0.9916800260543823,0.9593319892883301,1.8312746286392212,0.11473419517278671,0.16304320096969604,0.07019343227148056,0.025908522307872772,
1102,7,Bent-over Y-shape Stretch,550,550,1.0737099647521973,0.9926739931106567,1.7869220972061157,0.11090050637722015,0.16396865248680115,0.07036454230546951,0.025228358805179596,
1103,7,Bent-over Y-shape Stretch,550,550,1.0973999500274658,0.9597839713096619,1.7237192392349243,0.11311416327953339,0.16006696224212646,0.07254550606012344,0.02361239679157734,
1104,8,Bent-over A-shape Stretch,550,550,1.0016599893569946,1.0748029947280884,1.541747808456421,0.09171024709939957,0.11773800849914551,0.07639947533607483,0.01400988083332777,
1105,8,Bent-over A-shape Stretch,550,550,1.0242199897766113,0.9914429783821106,1.5452218055725098,0.08470518887042999,0.09915502369403839,0.07221992313861847,0.013120898976922035,
1106,8,Bent-over A-shape Stretch,550,550,1.0114200115203857,1.1012039184570312,1.5461889505386353,0.0859595537185669,0.10742025822401047,0.07188679277896881,0.014906145632266998,
1107,9,Squat With Arm Lift,550,550,1.4409799575805664,0.5662789940834045,1.5910160541534424,0.132562518119812,0.14891153573989868,0.07570823282003403,0.03734028339385986,
1108,9,Squat With Arm Lift,550,550,1.4436500072479248,0.5929080247879028,1.5928078889846802,0.12284789979457855,0.13681502640247345,0.07356929033994675,0.04091954231262207,
1109,9,Squat With Arm Lift,550,550,1.473020076751709,0.5417889952659607,1.5955009460449219,0.11719044297933578,0.12898573279380798,0.07374654710292816,0.03624657541513443,
1110,10,Breaststroke Arm Pull,550,550,1.5837700366973877,2.21773099899292,1.625796914100647,0.29776355624198914,0.46247655153274536,0.07823654264211655,0.07836868613958359,
1111,10,Breaststroke Arm Pull,550,550,1.56427001953125,2.1988000869750977,1.6255131959915161,0.2744961380958557,0.4353714883327484,0.07299702614545822,0.07769131660461426,
1112,10,Breaststroke Arm Pull,550,550,1.5681700706481934,2.212717056274414,1.6238112449645996,0.2876514792442322,0.42543402314186096,0.07970412820577621,0.06026547774672508,
1113,11,Prone Y-shape Stretch,550,550,0.931439995765686,2.1962790489196777,1.6239118576049805,0.3377063572406769,0.4329011142253876,0.07574987411499023,0.04819902405142784,
1114,11,Prone Y-shape Stretch,550,550,0.9465000033378601,2.1841089725494385,1.615947961807251,0.3256295621395111,0.42271512746810913,0.07210756093263626,0.05778026580810547,
1115,11,Prone Y-shape Stretch,550,550,0.9708799719810486,2.1765530109405518,1.6247246265411377,0.37275561690330505,0.45322805643081665,0.07703251391649246,0.04451483115553856,
1116,12,Lateral Raise Forward Circles,550,550,1.671970009803772,0.5199210047721863,1.6107244491577148,0.15451474487781525,0.18909406661987305,0.07817920297384262,0.008235628716647625,
1117,12,Lateral Raise Forward Circles,550,550,1.6532399654388428,0.5172179937362671,1.5966815948486328,0.15437744557857513,0.18650507926940918,0.08844630420207977,0.006220086012035608,
1118,12,Lateral Raise Forward Circles,550,550,1.6789600849151611,0.579757034778595,1.6064538955688477,0.15543359518051147,0.18958838284015656,0.09202203154563904,0.006931778509169817,
1119,13,Lateral Raise Backward Circles,550,550,1.6403700113296509,0.5405870079994202,1.683722734451294,0.16902975738048553,0.1982741504907608,0.09315228462219238,0.00419651297852397,
1120,13,Lateral Raise Backward Circles,550,550,1.6307599544525146,0.4656919836997986,1.6591501235961914,0.15422268211841583,0.19072158634662628,0.08755414932966232,0.009737871587276459,
1121,13,Lateral Raise Backward Circles,550,550,1.638659954071045,0.510021984577179,1.6935515403747559,0.1636664718389511,0.1954285204410553,0.08626475185155869,0.007676565553992987,
1122,14,Lying Shoulder Joint Upward Round,550,550,1.582669973373413,2.2066500186920166,1.663221836090088,0.1945735514163971,0.28360626101493835,0.08320316672325134,0.07784085720777512,
1123,14,Lying Shoulder Joint Upward Round,550,550,1.5839500427246094,2.2001919746398926,1.637908697128296,0.18545177578926086,0.26925191283226013,0.0835452750325203,0.0665101632475853,
1124,14,Lying Shoulder Joint Upward Round,550,550,1.5828700065612793,2.127758026123047,1.616851568222046,0.18086017668247223,0.25541308522224426,0.07989976555109024,0.06986205279827118,
1125,15,Lying Shoulder Joint Downward Round,550,550,1.5682399272918701,2.223520040512085,1.6333032846450806,0.18642418086528778,0.2723296582698822,0.08640597015619278,0.07262401282787323,
1126,15,Lying Shoulder Joint Downward Round,550,550,1.567639946937561,2.264403820037842,1.6228277683258057,0.19053971767425537,0.27861496806144714,0.085471011698246,0.07423265278339386,
1127,15,Lying Shoulder Joint Downward Round,550,550,1.5620698928833008,2.2249820232391357,1.6353561878204346,0.19142653048038483,0.27214187383651733,0.08551075309515,0.07094521075487137,
1128,16,Bare-handed Full Lateral Raise,550,550,1.6328099966049194,0.3428899943828583,2.1344118118286133,0.15394634008407593,0.22662875056266785,0.07899440079927444,0.03487992286682129,
1129,16,Bare-handed Full Lateral Raise,550,550,1.632580041885376,0.3253970146179199,2.1298842430114746,0.1555614471435547,0.22625458240509033,0.07969354838132858,0.034534256905317307,
1130,16,Bare-handed Full Lateral Raise,550,550,1.6382700204849243,0.31473299860954285,2.125257968902588,0.15629605948925018,0.2238246649503708,0.07918623089790344,0.03350774943828583,
1131,17,Bare-handed Cuban Press,550,550,1.049880027770996,0.5764819979667664,2.1392855644226074,0.12413832545280457,0.22580179572105408,0.07908254116773605,0.0245216004550457,
1132,17,Bare-handed Cuban Press,550,550,1.0455899238586426,0.5454480051994324,2.099489688873291,0.13055510818958282,0.21656173467636108,0.07547999918460846,0.023473141714930534,
1133,17,Bare-handed Cuban Press,550,550,1.0548499822616577,0.5451860427856445,2.1335413455963135,0.14154623448848724,0.22250992059707642,0.07597798854112625,0.025390561670064926,
1134,18,Fortune Cat,550,550,0.954990029335022,0.5754899978637695,1.847861647605896,0.1359359472990036,0.17196568846702576,0.09136094152927399,0.010329216718673706,
1135,18,Fortune Cat,550,550,1.1608799695968628,0.5754389762878418,1.8339099884033203,0.13949036598205566,0.1669435203075409,0.10169276595115662,0.009354677051305771,
1136,18,Fortune Cat,550,550,1.0749499797821045,0.5280669927597046,1.82007896900177,0.13399073481559753,0.16935332119464874,0.09563064575195312,0.010874333791434765,
1137,19,Dumbbell Curls,550,550,1.024780035018921,0.7056869864463806,1.7306689023971558,0.11132247745990753,0.21083803474903107,0.08295173943042755,0.02652105875313282,
1138,19,Dumbbell Curls,550,550,0.9954699873924255,0.8226690292358398,1.7337009906768799,0.10164846479892731,0.14267592132091522,0.06990733742713928,0.022863470017910004,
1139,19,Dumbbell Curls,550,550,1.027940034866333,0.8236880302429199,1.7428874969482422,0.10704807192087173,0.15223942697048187,0.07431010156869888,0.02459808997809887,
1140,20,Alternate Dumbbell Curls,550,550,0.9671300053596497,0.8402760028839111,1.6094539165496826,0.09602737426757812,0.19966842234134674,0.08096841722726822,0.019336290657520294,
1141,20,Alternate Dumbbell Curls,550,550,0.9646300077438354,0.6389229893684387,1.5974034070968628,0.09084977954626083,0.15281268954277039,0.07612068206071854,0.015489263460040092,
1142,20,Alternate Dumbbell Curls,550,550,1.0144000053405762,0.640129029750824,1.5993962287902832,0.09240930527448654,0.15934965014457703,0.07896681874990463,0.015439117327332497,
1143,21,Right-side Kettlebell Bent-over Row,550,550,0.9722900390625,1.049941062927246,1.573185920715332,0.08401495218276978,0.12418351322412491,0.06973198056221008,0.008926992304623127,
1144,21,Right-side Kettlebell Bent-over Row,550,550,0.9371200203895569,1.098560094833374,1.5784651041030884,0.07622893899679184,0.11673689633607864,0.06574301421642303,0.010037400759756565,
1145,21,Right-side Kettlebell Bent-over Row,550,550,0.9292800426483154,1.1380150318145752,1.5723308324813843,0.07406789809465408,0.11234801262617111,0.06465205550193787,0.009374057874083519,
1146,22,Wrist Joint Warm-up,550,473,0.9291899800300598,0.49931100010871887,1.553298830986023,0.10136652737855911,0.10774644464254379,0.08442681282758713,0.0066033340990543365,
1147,22,Wrist Joint Warm-up,550,525,0.920960009098053,0.4888329803943634,1.588022232055664,0.09986752271652222,0.11157496273517609,0.08285148441791534,0.005626691039651632,
1148,22,Wrist Joint Warm-up,550,550,0.864549994468689,0.48913198709487915,1.549483060836792,0.09962471574544907,0.1068430095911026,0.0866699069738388,0.0029193181544542313,
1149,23,Right-side Bent-over Tricep Extension With Resistance Band,550,550,1.0287399291992188,0.8888300657272339,1.5550963878631592,0.07444734871387482,0.09913758933544159,0.06294550746679306,0.007704651448875666,
1150,23,Right-side Bent-over Tricep Extension With Resistance Band,550,550,1.0044400691986084,0.786670982837677,1.5497348308563232,0.07437796145677567,0.09576686471700668,0.06576079875230789,0.0058563281781971455,
1151,23,Right-side Bent-over Tricep Extension With Resistance Band,550,550,1.03233003616333,0.7786439657211304,1.548248529434204,0.07396978884935379,0.0989847257733345,0.06532114744186401,0.006081291940063238,
1152,24,Bent-over Dumbbell Tricep Extension,550,550,0.8863800168037415,0.5666989684104919,2.4554574489593506,0.2827289402484894,0.28307661414146423,0.09185907244682312,0.000520330504514277,
