idx,frame_dir,model_id,person_id,action_id,repeat_id,label,total_frames,action_name,split,original_idx,augmentation_type
12472,M003P002A039R003_AUG000,3,2,15272,3,38,300,Lying Arm Pull (aug 0),train,2636,aug_0
12473,M003P002A039R003_AUG001,3,2,15273,3,38,300,Lying Arm Pull (aug 1),train,2636,aug_1
12474,M003P002A040R001_AUG000,3,2,15274,1,39,300,Prone Press Up With Torso Rotation (aug 0),train,2637,aug_0
12475,M003P002A040R001_AUG001,3,2,15275,1,39,300,Prone Press Up With Torso Rotation (aug 1),train,2637,aug_1
12476,M003P002A040R002_AUG000,3,2,15276,2,39,300,Prone Press Up With Torso Rotation (aug 0),train,2638,aug_0
12477,M003P002A040R002_AUG001,3,2,15277,2,39,300,Prone Press Up With Torso Rotation (aug 1),train,2638,aug_1
12478,M003P002A040R003_AUG000,3,2,15278,3,39,300,Prone Press Up With Torso Rotation (aug 0),train,2639,aug_0
12479,M003P002A040R003_AUG001,3,2,15279,3,39,300,Prone Press Up With Torso Rotation (aug 1),train,2639,aug_1
12480,M003P002A041R001_AUG000,3,2,15280,1,40,300,Breaststroke Push-ups (aug 0),train,2640,aug_0
12481,M003P002A041R001_AUG001,3,2,15281,1,40,300,Breaststroke Push-ups (aug 1),train,2640,aug_1
12482,M003P002A041R002_AUG000,3,2,15282,2,40,300,Breaststroke Push-ups (aug 0),train,2641,aug_0
12483,M003P002A041R002_AUG001,3,2,15283,2,40,300,Breaststroke Push-ups (aug 1),train,2641,aug_1
12484,M003P002A041R003_AUG000,3,2,15284,3,40,300,Breaststroke Push-ups (aug 0),train,2642,aug_0
12485,M003P002A041R003_AUG001,3,2,15285,3,40,300,Breaststroke Push-ups (aug 1),train,2642,aug_1
12486,M003P002A042R001_AUG000,3,2,15286,1,41,300,Sit-ups (aug 0),train,2643,aug_0
12487,M003P002A042R001_AUG001,3,2,15287,1,41,300,Sit-ups (aug 1),train,2643,aug_1
12488,M003P002A042R002_AUG000,3,2,15288,2,41,300,Sit-ups (aug 0),train,2644,aug_0
12489,M003P002A042R002_AUG001,3,2,15289,2,41,300,Sit-ups (aug 1),train,2644,aug_1
12490,M003P002A042R003_AUG000,3,2,15290,3,41,300,Sit-ups (aug 0),train,2645,aug_0
12491,M003P002A042R003_AUG001,3,2,15291,3,41,300,Sit-ups (aug 1),train,2645,aug_1
12492,M003P002A043R001_AUG000,3,2,15292,1,42,300,Side-lying Left Leg Forward Raise (aug 0),train,2646,aug_0
12493,M003P002A043R001_AUG001,3,2,15293,1,42,300,Side-lying Left Leg Forward Raise (aug 1),train,2646,aug_1
12494,M003P002A043R002_AUG000,3,2,15294,2,42,300,Side-lying Left Leg Forward Raise (aug 0),train,2647,aug_0
12495,M003P002A043R002_AUG001,3,2,15295,2,42,300,Side-lying Left Leg Forward Raise (aug 1),train,2647,aug_1
12496,M003P002A043R003_AUG000,3,2,15296,3,42,300,Side-lying Left Leg Forward Raise (aug 0),train,2648,aug_0
12497,M003P002A043R003_AUG001,3,2,15297,3,42,300,Side-lying Left Leg Forward Raise (aug 1),train,2648,aug_1
12498,M003P002A044R001_AUG000,3,2,15298,1,43,300,Right Leg Reverse Lunge (aug 0),train,2649,aug_0
12499,M003P002A044R001_AUG001,3,2,15299,1,43,300,Right Leg Reverse Lunge (aug 1),train,2649,aug_1
12500,M003P002A044R002_AUG000,3,2,15300,2,43,300,Right Leg Reverse Lunge (aug 0),train,2650,aug_0
12501,M003P002A044R002_AUG001,3,2,15301,2,43,300,Right Leg Reverse Lunge (aug 1),train,2650,aug_1
12502,M003P002A044R003_AUG000,3,2,15302,3,43,300,Right Leg Reverse Lunge (aug 0),train,2651,aug_0
12503,M003P002A044R003_AUG001,3,2,15303,3,43,300,Right Leg Reverse Lunge (aug 1),train,2651,aug_1
12504,M003P002A045R001_AUG000,3,2,15304,1,44,300,Kneeling Left Knee Lift (aug 0),train,2652,aug_0
12505,M003P002A045R001_AUG001,3,2,15305,1,44,300,Kneeling Left Knee Lift (aug 1),train,2652,aug_1
12506,M003P002A045R002_AUG000,3,2,15306,2,44,300,Kneeling Left Knee Lift (aug 0),train,2653,aug_0
12507,M003P002A045R002_AUG001,3,2,15307,2,44,300,Kneeling Left Knee Lift (aug 1),train,2653,aug_1
12508,M003P002A045R003_AUG000,3,2,15308,3,44,300,Kneeling Left Knee Lift (aug 0),train,2654,aug_0
12509,M003P002A045R003_AUG001,3,2,15309,3,44,300,Kneeling Left Knee Lift (aug 1),train,2654,aug_1
12510,M003P002A046R001_AUG000,3,2,15310,1,45,300,Alternate Reverse Lunge (aug 0),train,2655,aug_0
12511,M003P002A046R001_AUG001,3,2,15311,1,45,300,Alternate Reverse Lunge (aug 1),train,2655,aug_1
12512,M003P002A046R002_AUG000,3,2,15312,2,45,300,Alternate Reverse Lunge (aug 0),train,2656,aug_0
12513,M003P002A046R002_AUG001,3,2,15313,2,45,300,Alternate Reverse Lunge (aug 1),train,2656,aug_1
12514,M003P002A046R003_AUG000,3,2,15314,3,45,300,Alternate Reverse Lunge (aug 0),train,2657,aug_0
12515,M003P002A046R003_AUG001,3,2,15315,3,45,300,Alternate Reverse Lunge (aug 1),train,2657,aug_1
12516,M003P002A047R001_AUG000,3,2,15316,1,46,300,Side-lying Right Leg Backward Kick (aug 0),train,2658,aug_0
12517,M003P002A047R001_AUG001,3,2,15317,1,46,300,Side-lying Right Leg Backward Kick (aug 1),train,2658,aug_1
12518,M003P002A047R002_AUG000,3,2,15318,2,46,300,Side-lying Right Leg Backward Kick (aug 0),train,2659,aug_0
12519,M003P002A047R002_AUG001,3,2,15319,2,46,300,Side-lying Right Leg Backward Kick (aug 1),train,2659,aug_1
12520,M003P002A047R003_AUG000,3,2,15320,3,46,300,Side-lying Right Leg Backward Kick (aug 0),train,2660,aug_0
12521,M003P002A047R003_AUG001,3,2,15321,3,46,300,Side-lying Right Leg Backward Kick (aug 1),train,2660,aug_1
12522,M003P002A048R001_AUG000,3,2,15322,1,47,300,Left Leg Lunge With Knee Lift (aug 0),train,2661,aug_0
12523,M003P002A048R001_AUG001,3,2,15323,1,47,300,Left Leg Lunge With Knee Lift (aug 1),train,2661,aug_1
12524,M003P002A048R002_AUG000,3,2,15324,2,47,300,Left Leg Lunge With Knee Lift (aug 0),train,2662,aug_0
12525,M003P002A048R002_AUG001,3,2,15325,2,47,300,Left Leg Lunge With Knee Lift (aug 1),train,2662,aug_1
12526,M003P002A048R003_AUG000,3,2,15326,3,47,300,Left Leg Lunge With Knee Lift (aug 0),train,2663,aug_0
12527,M003P002A048R003_AUG001,3,2,15327,3,47,300,Left Leg Lunge With Knee Lift (aug 1),train,2663,aug_1
12528,M003P002A049R001_AUG000,3,2,15328,1,48,300,Sumo Squat (aug 0),train,2664,aug_0
12529,M003P002A049R001_AUG001,3,2,15329,1,48,300,Sumo Squat (aug 1),train,2664,aug_1
12530,M003P002A049R002_AUG000,3,2,15330,2,48,300,Sumo Squat (aug 0),train,2665,aug_0
12531,M003P002A049R002_AUG001,3,2,15331,2,48,300,Sumo Squat (aug 1),train,2665,aug_1
12532,M003P002A049R003_AUG000,3,2,15332,3,48,300,Sumo Squat (aug 0),train,2666,aug_0
12533,M003P002A049R003_AUG001,3,2,15333,3,48,300,Sumo Squat (aug 1),train,2666,aug_1
12534,M003P002A050R001_AUG000,3,2,15334,1,49,300,Straight Leg Calf Raise (aug 0),train,2667,aug_0
12535,M003P002A050R001_AUG001,3,2,15335,1,49,300,Straight Leg Calf Raise (aug 1),train,2667,aug_1
12536,M003P002A050R002_AUG000,3,2,15336,2,49,300,Straight Leg Calf Raise (aug 0),train,2668,aug_0
12537,M003P002A050R002_AUG001,3,2,15337,2,49,300,Straight Leg Calf Raise (aug 1),train,2668,aug_1
12538,M003P002A050R003_AUG000,3,2,15338,3,49,300,Straight Leg Calf Raise (aug 0),train,2669,aug_0
12539,M003P002A050R003_AUG001,3,2,15339,3,49,300,Straight Leg Calf Raise (aug 1),train,2669,aug_1
12540,M003P002A051R001_AUG000,3,2,15340,1,50,300,Squat Jump (aug 0),train,2670,aug_0
12541,M003P002A051R001_AUG001,3,2,15341,1,50,300,Squat Jump (aug 1),train,2670,aug_1
12542,M003P002A051R002_AUG000,3,2,15342,2,50,300,Squat Jump (aug 0),train,2671,aug_0
12543,M003P002A051R002_AUG001,3,2,15343,2,50,300,Squat Jump (aug 1),train,2671,aug_1
12544,M003P002A051R003_AUG000,3,2,15344,3,50,300,Squat Jump (aug 0),train,2672,aug_0
12545,M003P002A051R003_AUG001,3,2,15345,3,50,300,Squat Jump (aug 1),train,2672,aug_1
12546,M003P002A052R001_AUG000,3,2,15346,1,51,300,Squat With Alternate Knee Lift (aug 0),train,2673,aug_0
12547,M003P002A052R001_AUG001,3,2,15347,1,51,300,Squat With Alternate Knee Lift (aug 1),train,2673,aug_1
12548,M003P002A052R002_AUG000,3,2,15348,2,51,300,Squat With Alternate Knee Lift (aug 0),train,2674,aug_0
12549,M003P002A052R002_AUG001,3,2,15349,2,51,300,Squat With Alternate Knee Lift (aug 1),train,2674,aug_1
12550,M003P002A052R003_AUG000,3,2,15350,3,51,300,Squat With Alternate Knee Lift (aug 0),train,2675,aug_0
12551,M003P002A052R003_AUG001,3,2,15351,3,51,300,Squat With Alternate Knee Lift (aug 1),train,2675,aug_1
12552,M003P002A053R001_AUG000,3,2,15352,1,52,300,Standing Alternate Butt Kick (aug 0),train,2676,aug_0
12553,M003P002A053R001_AUG001,3,2,15353,1,52,300,Standing Alternate Butt Kick (aug 1),train,2676,aug_1
12554,M003P002A053R002_AUG000,3,2,15354,2,52,300,Standing Alternate Butt Kick (aug 0),train,2677,aug_0
12555,M003P002A053R002_AUG001,3,2,15355,2,52,300,Standing Alternate Butt Kick (aug 1),train,2677,aug_1
12556,M003P002A053R003_AUG000,3,2,15356,3,52,300,Standing Alternate Butt Kick (aug 0),train,2678,aug_0
12557,M003P002A053R003_AUG001,3,2,15357,3,52,300,Standing Alternate Butt Kick (aug 1),train,2678,aug_1
12558,M003P002A054R001_AUG000,3,2,15358,1,53,300,Knee Warm-up (aug 0),train,2679,aug_0
12559,M003P002A054R001_AUG001,3,2,15359,1,53,300,Knee Warm-up (aug 1),train,2679,aug_1
12560,M003P002A054R002_AUG000,3,2,15360,2,53,300,Knee Warm-up (aug 0),train,2680,aug_0
12561,M003P002A054R002_AUG001,3,2,15361,2,53,300,Knee Warm-up (aug 1),train,2680,aug_1
12562,M003P002A054R003_AUG000,3,2,15362,3,53,300,Knee Warm-up (aug 0),train,2681,aug_0
12563,M003P002A054R003_AUG001,3,2,15363,3,53,300,Knee Warm-up (aug 1),train,2681,aug_1
12564,M003P002A055R001_AUG000,3,2,15364,1,54,300,Butt Kicks (aug 0),train,2682,aug_0
12565,M003P002A055R001_AUG001,3,2,15365,1,54,300,Butt Kicks (aug 1),train,2682,aug_1
12566,M003P002A055R002_AUG000,3,2,15366,2,54,300,Butt Kicks (aug 0),train,2683,aug_0
12567,M003P002A055R002_AUG001,3,2,15367,2,54,300,Butt Kicks (aug 1),train,2683,aug_1
12568,M003P002A055R003_AUG000,3,2,15368,3,54,300,Butt Kicks (aug 0),train,2684,aug_0
12569,M003P002A055R003_AUG001,3,2,15369,3,54,300,Butt Kicks (aug 1),train,2684,aug_1
12570,M003P002A056R001_AUG000,3,2,15370,1,55,300,Jump Left and Right (aug 0),train,2685,aug_0
12571,M003P002A056R001_AUG001,3,2,15371,1,55,300,Jump Left and Right (aug 1),train,2685,aug_1
12572,M003P002A056R002_AUG000,3,2,15372,2,55,300,Jump Left and Right (aug 0),train,2686,aug_0
12573,M003P002A056R002_AUG001,3,2,15373,2,55,300,Jump Left and Right (aug 1),train,2686,aug_1
12574,M003P002A056R003_AUG000,3,2,15374,3,55,300,Jump Left and Right (aug 0),train,2687,aug_0
12575,M003P002A056R003_AUG001,3,2,15375,3,55,300,Jump Left and Right (aug 1),train,2687,aug_1
12576,M003P002A057R001_AUG000,3,2,15376,1,56,300,Jumping Jacks (aug 0),train,2688,aug_0
12577,M003P002A057R001_AUG001,3,2,15377,1,56,300,Jumping Jacks (aug 1),train,2688,aug_1
12578,M003P002A057R002_AUG000,3,2,15378,2,56,300,Jumping Jacks (aug 0),train,2689,aug_0
12579,M003P002A057R002_AUG001,3,2,15379,2,56,300,Jumping Jacks (aug 1),train,2689,aug_1
12580,M003P002A057R003_AUG000,3,2,15380,3,56,300,Jumping Jacks (aug 0),train,2690,aug_0
12581,M003P002A057R003_AUG001,3,2,15381,3,56,300,Jumping Jacks (aug 1),train,2690,aug_1
12582,M003P002A058R001_AUG000,3,2,15382,1,57,300,High Knee (aug 0),train,2691,aug_0
12583,M003P002A058R001_AUG001,3,2,15383,1,57,300,High Knee (aug 1),train,2691,aug_1
12584,M003P002A058R002_AUG000,3,2,15384,2,57,300,High Knee (aug 0),train,2692,aug_0
12585,M003P002A058R002_AUG001,3,2,15385,2,57,300,High Knee (aug 1),train,2692,aug_1
12586,M003P002A058R003_AUG000,3,2,15386,3,57,300,High Knee (aug 0),train,2693,aug_0
12587,M003P002A058R003_AUG001,3,2,15387,3,57,300,High Knee (aug 1),train,2693,aug_1
12588,M003P002A059R001_AUG000,3,2,15388,1,58,300,Clap Jacks (aug 0),train,2694,aug_0
12589,M003P002A059R001_AUG001,3,2,15389,1,58,300,Clap Jacks (aug 1),train,2694,aug_1
12590,M003P002A059R002_AUG000,3,2,15390,2,58,300,Clap Jacks (aug 0),train,2695,aug_0
12591,M003P002A059R002_AUG001,3,2,15391,2,58,300,Clap Jacks (aug 1),train,2695,aug_1
12592,M003P002A059R003_AUG000,3,2,15392,3,58,300,Clap Jacks (aug 0),train,2696,aug_0
12593,M003P002A059R003_AUG001,3,2,15393,3,58,300,Clap Jacks (aug 1),train,2696,aug_1
12594,M003P002A060R001_AUG000,3,2,15394,1,59,300,Run In Place With Arm Swing (aug 0),train,2697,aug_0
12595,M003P002A060R001_AUG001,3,2,15395,1,59,300,Run In Place With Arm Swing (aug 1),train,2697,aug_1
12596,M003P002A060R002_AUG000,3,2,15396,2,59,300,Run In Place With Arm Swing (aug 0),train,2698,aug_0
12597,M003P002A060R002_AUG001,3,2,15397,2,59,300,Run In Place With Arm Swing (aug 1),train,2698,aug_1
12598,M003P002A060R003_AUG000,3,2,15398,3,59,300,Run In Place With Arm Swing (aug 0),train,2699,aug_0
12599,M003P002A060R003_AUG001,3,2,15399,3,59,300,Run In Place With Arm Swing (aug 1),train,2699,aug_1
12600,M003P003A001R001_AUG000,3,3,15400,1,0,300,Svend Press (aug 0),train,2700,aug_0
12601,M003P003A001R001_AUG001,3,3,15401,1,0,300,Svend Press (aug 1),train,2700,aug_1
12602,M003P003A001R002_AUG000,3,3,15402,2,0,300,Svend Press (aug 0),train,2701,aug_0
12603,M003P003A001R002_AUG001,3,3,15403,2,0,300,Svend Press (aug 1),train,2701,aug_1
12604,M003P003A001R003_AUG000,3,3,15404,3,0,300,Svend Press (aug 0),train,2702,aug_0
12605,M003P003A001R003_AUG001,3,3,15405,3,0,300,Svend Press (aug 1),train,2702,aug_1
12606,M003P003A002R001_AUG000,3,3,15406,1,1,300,Kneeling Push-ups (aug 0),train,2703,aug_0
12607,M003P003A002R001_AUG001,3,3,15407,1,1,300,Kneeling Push-ups (aug 1),train,2703,aug_1
12608,M003P003A002R002_AUG000,3,3,15408,2,1,300,Kneeling Push-ups (aug 0),train,2704,aug_0
12609,M003P003A002R002_AUG001,3,3,15409,2,1,300,Kneeling Push-ups (aug 1),train,2704,aug_1
12610,M003P003A002R003_AUG000,3,3,15410,3,1,300,Kneeling Push-ups (aug 0),train,2705,aug_0
12611,M003P003A002R003_AUG001,3,3,15411,3,1,300,Kneeling Push-ups (aug 1),train,2705,aug_1
12612,M003P003A003R001_AUG000,3,3,15412,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,2706,aug_0
12613,M003P003A003R001_AUG001,3,3,15413,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,2706,aug_1
12614,M003P003A003R002_AUG000,3,3,15414,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,2707,aug_0
12615,M003P003A003R002_AUG001,3,3,15415,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,2707,aug_1
12616,M003P003A003R003_AUG000,3,3,15416,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,2708,aug_0
12617,M003P003A003R003_AUG001,3,3,15417,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,2708,aug_1
12618,M003P003A004R001_AUG000,3,3,15418,1,3,300,Small Dumbbell Floor Flies (aug 0),train,2709,aug_0
12619,M003P003A004R001_AUG001,3,3,15419,1,3,300,Small Dumbbell Floor Flies (aug 1),train,2709,aug_1
12620,M003P003A004R002_AUG000,3,3,15420,2,3,300,Small Dumbbell Floor Flies (aug 0),train,2710,aug_0
12621,M003P003A004R002_AUG001,3,3,15421,2,3,300,Small Dumbbell Floor Flies (aug 1),train,2710,aug_1
12622,M003P003A004R003_AUG000,3,3,15422,3,3,300,Small Dumbbell Floor Flies (aug 0),train,2711,aug_0
12623,M003P003A004R003_AUG001,3,3,15423,3,3,300,Small Dumbbell Floor Flies (aug 1),train,2711,aug_1
12624,M003P003A005R001_AUG000,3,3,15424,1,4,300,Chest Fly (aug 0),train,2712,aug_0
12625,M003P003A005R001_AUG001,3,3,15425,1,4,300,Chest Fly (aug 1),train,2712,aug_1
12626,M003P003A005R002_AUG000,3,3,15426,2,4,300,Chest Fly (aug 0),train,2713,aug_0
12627,M003P003A005R002_AUG001,3,3,15427,2,4,300,Chest Fly (aug 1),train,2713,aug_1
12628,M003P003A005R003_AUG000,3,3,15428,3,4,300,Chest Fly (aug 0),train,2714,aug_0
12629,M003P003A005R003_AUG001,3,3,15429,3,4,300,Chest Fly (aug 1),train,2714,aug_1
12630,M003P003A006R001_AUG000,3,3,15430,1,5,300,Push-ups (aug 0),train,2715,aug_0
12631,M003P003A006R001_AUG001,3,3,15431,1,5,300,Push-ups (aug 1),train,2715,aug_1
12632,M003P003A006R002_AUG000,3,3,15432,2,5,300,Push-ups (aug 0),train,2716,aug_0
12633,M003P003A006R002_AUG001,3,3,15433,2,5,300,Push-ups (aug 1),train,2716,aug_1
12634,M003P003A006R003_AUG000,3,3,15434,3,5,300,Push-ups (aug 0),train,2717,aug_0
12635,M003P003A006R003_AUG001,3,3,15435,3,5,300,Push-ups (aug 1),train,2717,aug_1
12636,M003P003A007R001_AUG000,3,3,15436,1,6,300,Bent-over W-shape Stretch (aug 0),train,2718,aug_0
12637,M003P003A007R001_AUG001,3,3,15437,1,6,300,Bent-over W-shape Stretch (aug 1),train,2718,aug_1
12638,M003P003A007R002_AUG000,3,3,15438,2,6,300,Bent-over W-shape Stretch (aug 0),train,2719,aug_0
12639,M003P003A007R002_AUG001,3,3,15439,2,6,300,Bent-over W-shape Stretch (aug 1),train,2719,aug_1
12640,M003P003A007R003_AUG000,3,3,15440,3,6,300,Bent-over W-shape Stretch (aug 0),train,2720,aug_0
12641,M003P003A007R003_AUG001,3,3,15441,3,6,300,Bent-over W-shape Stretch (aug 1),train,2720,aug_1
12642,M003P003A008R001_AUG000,3,3,15442,1,7,300,Bent-over Y-shape Stretch (aug 0),train,2721,aug_0
12643,M003P003A008R001_AUG001,3,3,15443,1,7,300,Bent-over Y-shape Stretch (aug 1),train,2721,aug_1
12644,M003P003A008R002_AUG000,3,3,15444,2,7,300,Bent-over Y-shape Stretch (aug 0),train,2722,aug_0
12645,M003P003A008R002_AUG001,3,3,15445,2,7,300,Bent-over Y-shape Stretch (aug 1),train,2722,aug_1
12646,M003P003A008R003_AUG000,3,3,15446,3,7,300,Bent-over Y-shape Stretch (aug 0),train,2723,aug_0
12647,M003P003A008R003_AUG001,3,3,15447,3,7,300,Bent-over Y-shape Stretch (aug 1),train,2723,aug_1
12648,M003P003A009R001_AUG000,3,3,15448,1,8,300,Bent-over A-shape Stretch (aug 0),train,2724,aug_0
12649,M003P003A009R001_AUG001,3,3,15449,1,8,300,Bent-over A-shape Stretch (aug 1),train,2724,aug_1
12650,M003P003A009R002_AUG000,3,3,15450,2,8,300,Bent-over A-shape Stretch (aug 0),train,2725,aug_0
12651,M003P003A009R002_AUG001,3,3,15451,2,8,300,Bent-over A-shape Stretch (aug 1),train,2725,aug_1
12652,M003P003A009R003_AUG000,3,3,15452,3,8,300,Bent-over A-shape Stretch (aug 0),train,2726,aug_0
12653,M003P003A009R003_AUG001,3,3,15453,3,8,300,Bent-over A-shape Stretch (aug 1),train,2726,aug_1
12654,M003P003A010R001_AUG000,3,3,15454,1,9,300,Squat With Arm Lift (aug 0),train,2727,aug_0
12655,M003P003A010R001_AUG001,3,3,15455,1,9,300,Squat With Arm Lift (aug 1),train,2727,aug_1
12656,M003P003A010R002_AUG000,3,3,15456,2,9,300,Squat With Arm Lift (aug 0),train,2728,aug_0
12657,M003P003A010R002_AUG001,3,3,15457,2,9,300,Squat With Arm Lift (aug 1),train,2728,aug_1
12658,M003P003A010R003_AUG000,3,3,15458,3,9,300,Squat With Arm Lift (aug 0),train,2729,aug_0
12659,M003P003A010R003_AUG001,3,3,15459,3,9,300,Squat With Arm Lift (aug 1),train,2729,aug_1
12660,M003P003A011R001_AUG000,3,3,15460,1,10,300,Breaststroke Arm Pull (aug 0),train,2730,aug_0
12661,M003P003A011R001_AUG001,3,3,15461,1,10,300,Breaststroke Arm Pull (aug 1),train,2730,aug_1
12662,M003P003A011R002_AUG000,3,3,15462,2,10,300,Breaststroke Arm Pull (aug 0),train,2731,aug_0
12663,M003P003A011R002_AUG001,3,3,15463,2,10,300,Breaststroke Arm Pull (aug 1),train,2731,aug_1
12664,M003P003A011R003_AUG000,3,3,15464,3,10,300,Breaststroke Arm Pull (aug 0),train,2732,aug_0
12665,M003P003A011R003_AUG001,3,3,15465,3,10,300,Breaststroke Arm Pull (aug 1),train,2732,aug_1
12666,M003P003A012R001_AUG000,3,3,15466,1,11,300,Prone Y-shape Stretch (aug 0),train,2733,aug_0
12667,M003P003A012R001_AUG001,3,3,15467,1,11,300,Prone Y-shape Stretch (aug 1),train,2733,aug_1
12668,M003P003A012R002_AUG000,3,3,15468,2,11,300,Prone Y-shape Stretch (aug 0),train,2734,aug_0
12669,M003P003A012R002_AUG001,3,3,15469,2,11,300,Prone Y-shape Stretch (aug 1),train,2734,aug_1
12670,M003P003A012R003_AUG000,3,3,15470,3,11,300,Prone Y-shape Stretch (aug 0),train,2735,aug_0
12671,M003P003A012R003_AUG001,3,3,15471,3,11,300,Prone Y-shape Stretch (aug 1),train,2735,aug_1
12672,M003P003A013R001_AUG000,3,3,15472,1,12,300,Lateral Raise Forward Circles (aug 0),train,2736,aug_0
12673,M003P003A013R001_AUG001,3,3,15473,1,12,300,Lateral Raise Forward Circles (aug 1),train,2736,aug_1
12674,M003P003A013R002_AUG000,3,3,15474,2,12,300,Lateral Raise Forward Circles (aug 0),train,2737,aug_0
12675,M003P003A013R002_AUG001,3,3,15475,2,12,300,Lateral Raise Forward Circles (aug 1),train,2737,aug_1
12676,M003P003A013R003_AUG000,3,3,15476,3,12,300,Lateral Raise Forward Circles (aug 0),train,2738,aug_0
12677,M003P003A013R003_AUG001,3,3,15477,3,12,300,Lateral Raise Forward Circles (aug 1),train,2738,aug_1
12678,M003P003A014R001_AUG000,3,3,15478,1,13,300,Lateral Raise Backward Circles (aug 0),train,2739,aug_0
12679,M003P003A014R001_AUG001,3,3,15479,1,13,300,Lateral Raise Backward Circles (aug 1),train,2739,aug_1
12680,M003P003A014R002_AUG000,3,3,15480,2,13,300,Lateral Raise Backward Circles (aug 0),train,2740,aug_0
12681,M003P003A014R002_AUG001,3,3,15481,2,13,300,Lateral Raise Backward Circles (aug 1),train,2740,aug_1
12682,M003P003A014R003_AUG000,3,3,15482,3,13,300,Lateral Raise Backward Circles (aug 0),train,2741,aug_0
12683,M003P003A014R003_AUG001,3,3,15483,3,13,300,Lateral Raise Backward Circles (aug 1),train,2741,aug_1
12684,M003P003A015R001_AUG000,3,3,15484,1,14,300,Lying Shoulder Joint Upward Round (aug 0),train,2742,aug_0
12685,M003P003A015R001_AUG001,3,3,15485,1,14,300,Lying Shoulder Joint Upward Round (aug 1),train,2742,aug_1
12686,M003P003A015R002_AUG000,3,3,15486,2,14,300,Lying Shoulder Joint Upward Round (aug 0),train,2743,aug_0
12687,M003P003A015R002_AUG001,3,3,15487,2,14,300,Lying Shoulder Joint Upward Round (aug 1),train,2743,aug_1
12688,M003P003A015R003_AUG000,3,3,15488,3,14,300,Lying Shoulder Joint Upward Round (aug 0),train,2744,aug_0
12689,M003P003A015R003_AUG001,3,3,15489,3,14,300,Lying Shoulder Joint Upward Round (aug 1),train,2744,aug_1
12690,M003P003A016R001_AUG000,3,3,15490,1,15,300,Lying Shoulder Joint Downward Round (aug 0),train,2745,aug_0
12691,M003P003A016R001_AUG001,3,3,15491,1,15,300,Lying Shoulder Joint Downward Round (aug 1),train,2745,aug_1
12692,M003P003A016R002_AUG000,3,3,15492,2,15,300,Lying Shoulder Joint Downward Round (aug 0),train,2746,aug_0
12693,M003P003A016R002_AUG001,3,3,15493,2,15,300,Lying Shoulder Joint Downward Round (aug 1),train,2746,aug_1
12694,M003P003A016R003_AUG000,3,3,15494,3,15,300,Lying Shoulder Joint Downward Round (aug 0),train,2747,aug_0
12695,M003P003A016R003_AUG001,3,3,15495,3,15,300,Lying Shoulder Joint Downward Round (aug 1),train,2747,aug_1
12696,M003P003A017R001_AUG000,3,3,15496,1,16,300,Bare-handed Full Lateral Raise (aug 0),train,2748,aug_0
12697,M003P003A017R001_AUG001,3,3,15497,1,16,300,Bare-handed Full Lateral Raise (aug 1),train,2748,aug_1
12698,M003P003A017R002_AUG000,3,3,15498,2,16,300,Bare-handed Full Lateral Raise (aug 0),train,2749,aug_0
12699,M003P003A017R002_AUG001,3,3,15499,2,16,300,Bare-handed Full Lateral Raise (aug 1),train,2749,aug_1
12700,M003P003A017R003_AUG000,3,3,15500,3,16,300,Bare-handed Full Lateral Raise (aug 0),train,2750,aug_0
12701,M003P003A017R003_AUG001,3,3,15501,3,16,300,Bare-handed Full Lateral Raise (aug 1),train,2750,aug_1
12702,M003P003A018R001_AUG000,3,3,15502,1,17,300,Bare-handed Cuban Press (aug 0),train,2751,aug_0
12703,M003P003A018R001_AUG001,3,3,15503,1,17,300,Bare-handed Cuban Press (aug 1),train,2751,aug_1
12704,M003P003A018R002_AUG000,3,3,15504,2,17,300,Bare-handed Cuban Press (aug 0),train,2752,aug_0
12705,M003P003A018R002_AUG001,3,3,15505,2,17,300,Bare-handed Cuban Press (aug 1),train,2752,aug_1
12706,M003P003A018R003_AUG000,3,3,15506,3,17,300,Bare-handed Cuban Press (aug 0),train,2753,aug_0
12707,M003P003A018R003_AUG001,3,3,15507,3,17,300,Bare-handed Cuban Press (aug 1),train,2753,aug_1
12708,M003P003A019R001_AUG000,3,3,15508,1,18,300,Fortune Cat (aug 0),train,2754,aug_0
12709,M003P003A019R001_AUG001,3,3,15509,1,18,300,Fortune Cat (aug 1),train,2754,aug_1
12710,M003P003A019R002_AUG000,3,3,15510,2,18,300,Fortune Cat (aug 0),train,2755,aug_0
12711,M003P003A019R002_AUG001,3,3,15511,2,18,300,Fortune Cat (aug 1),train,2755,aug_1
12712,M003P003A019R003_AUG000,3,3,15512,3,18,300,Fortune Cat (aug 0),train,2756,aug_0
12713,M003P003A019R003_AUG001,3,3,15513,3,18,300,Fortune Cat (aug 1),train,2756,aug_1
12714,M003P003A020R001_AUG000,3,3,15514,1,19,300,Dumbbell Curls (aug 0),train,2757,aug_0
